DATE,RESTAURANT,TYPE,DATE_TIME,uid
2013-02-18 13:00:42,Courtyard Cafe,Lunch,2013-02-18 13:00:42,u09
2013-02-18 13:47:45,Courtyard Cafe,Snack,2013-02-18 13:47:45,u09
2013-02-18 17:04:15,53 Commons,Supper,2013-02-18 17:04:15,u09
2013-02-19 09:50:01,Novack Cafe,Breakfast,2013-02-19 09:50:01,u09
2013-02-19 13:39:49,King Arthur Flour Coffee Bar,Lunch,2013-02-19 13:39:49,u09
2013-02-19 17:25:01,53 Commons,Supper,2013-02-19 17:25:01,u09
2013-02-20 10:40:46,Novack Cafe,Snack,2013-02-20 10:40:46,u09
2013-02-20 13:41:20,King Arthur Flour Coffee Bar,Lunch,2013-02-20 13:41:20,u09
2013-02-20 17:32:29,53 Commons,Supper,2013-02-20 17:32:29,u09
2013-02-21 09:13:05,Novack Cafe,Snack,2013-02-21 09:13:05,u09
2013-02-21 12:56:50,Novack Cafe,Lunch,2013-02-21 12:56:50,u09
2013-02-21 17:08:34,53 Commons,Supper,2013-02-21 17:08:34,u09
2013-02-22 00:28:14,Courtyard Cafe,Supper,2013-02-22 00:28:14,u09
2013-02-22 10:22:26,Novack Cafe,Snack,2013-02-22 10:22:26,u09
2013-02-22 13:18:04,Collis Cafe,Lunch,2013-02-22 13:18:04,u09
2013-02-23 12:15:12,King Arthur Flour Coffee Bar,Lunch,2013-02-23 12:15:12,u09
2013-02-23 17:54:19,53 Commons,Supper,2013-02-23 17:54:19,u09
2013-02-24 13:09:28,King Arthur Flour Coffee Bar,Lunch,2013-02-24 13:09:28,u09
2013-02-24 17:08:04,Courtyard Cafe,Supper,2013-02-24 17:08:04,u09
2013-02-25 10:41:31,Novack Cafe,Snack,2013-02-25 10:41:31,u09
2013-02-25 12:39:42,King Arthur Flour Coffee Bar,Lunch,2013-02-25 12:39:42,u09
2013-02-25 17:38:57,53 Commons,Supper,2013-02-25 17:38:57,u09
2013-02-26 09:11:53,Novack Cafe,Snack,2013-02-26 09:11:53,u09
2013-02-26 14:17:15,King Arthur Flour Coffee Bar,Lunch,2013-02-26 14:17:15,u09
2013-02-26 17:31:07,53 Commons,Supper,2013-02-26 17:31:07,u09
2013-02-27 00:20:49,Courtyard Cafe,Supper,2013-02-27 00:20:49,u09
2013-02-27 10:01:41,Novack Cafe,Snack,2013-02-27 10:01:41,u09
2013-02-27 13:39:40,King Arthur Flour Coffee Bar,Lunch,2013-02-27 13:39:40,u09
2013-02-27 18:25:20,53 Commons,Supper,2013-02-27 18:25:20,u09
2013-02-28 00:23:29,Courtyard Cafe,Supper,2013-02-28 00:23:29,u09
2013-02-28 10:20:07,Novack Cafe,Snack,2013-02-28 10:20:07,u09
2013-03-01 12:26:48,King Arthur Flour Coffee Bar,Lunch,2013-03-01 12:26:48,u09
2013-03-02 17:13:32,53 Commons,Supper,2013-03-02 17:13:32,u09
2013-03-03 10:14:55,King Arthur Flour Coffee Bar,Breakfast,2013-03-03 10:14:55,u09
2013-03-03 13:43:07,King Arthur Flour Coffee Bar,Lunch,2013-03-03 13:43:07,u09
2013-03-03 17:50:57,53 Commons,Supper,2013-03-03 17:50:57,u09
2013-03-04 09:38:58,Novack Cafe,Snack,2013-03-04 09:38:58,u09
2013-03-04 13:27:13,King Arthur Flour Coffee Bar,Lunch,2013-03-04 13:27:13,u09
2013-03-04 17:32:48,53 Commons,Supper,2013-03-04 17:32:48,u09
2013-03-05 09:58:06,Novack Cafe,Snack,2013-03-05 09:58:06,u09
2013-03-05 13:49:08,King Arthur Flour Coffee Bar,Lunch,2013-03-05 13:49:08,u09
2013-03-05 17:52:30,53 Commons,Supper,2013-03-05 17:52:30,u09
2013-03-06 09:27:33,Novack Cafe,Snack,2013-03-06 09:27:33,u09
2013-03-06 11:51:04,King Arthur Flour Coffee Bar,Lunch,2013-03-06 11:51:04,u09
2013-03-06 17:54:44,53 Commons,Supper,2013-03-06 17:54:44,u09
2013-03-07 09:31:18,Novack Cafe,Snack,2013-03-07 09:31:18,u09
2013-03-07 12:57:32,King Arthur Flour Coffee Bar,Lunch,2013-03-07 12:57:32,u09
2013-03-07 14:42:34,Courtyard Cafe,Snack,2013-03-07 14:42:34,u09
2013-03-07 17:35:44,53 Commons,Supper,2013-03-07 17:35:44,u09
2013-03-08 00:22:27,Courtyard Cafe,Supper,2013-03-08 00:22:27,u09
2013-03-08 10:32:19,Novack Cafe,Snack,2013-03-08 10:32:19,u09
2013-03-08 17:05:56,53 Commons,Supper,2013-03-08 17:05:56,u09
2013-03-09 18:27:33,King Arthur Flour Coffee Bar,Supper,2013-03-09 18:27:33,u09
2013-03-10 09:45:12,53 Commons,Breakfast,2013-03-10 09:45:12,u09
2013-03-11 10:24:44,Novack Cafe,Snack,2013-03-11 10:24:44,u09
2013-03-11 11:38:42,53 Commons,Lunch,2013-03-11 11:38:42,u09
2013-03-12 10:51:26,53 Commons,Breakfast,2013-03-12 10:51:26,u09
2013-03-12 18:41:14,53 Commons,Supper,2013-03-12 18:41:14,u09
2013-03-13 12:06:59,53 Commons,Lunch,2013-03-13 12:06:59,u09
2013-03-13 19:22:38,53 Commons,Supper,2013-03-13 19:22:38,u09
2013-03-15 09:17:19,Novack Cafe,Snack,2013-03-15 09:17:19,u09
2013-03-25 11:18:46,King Arthur Flour Coffee Bar,Lunch,2013-03-25 11:18:46,u09
2013-03-25 13:59:04,Collis Cafe,Lunch,2013-03-25 13:59:04,u09
2013-03-25 17:16:18,53 Commons,Supper,2013-03-25 17:16:18,u09
2013-03-26 07:31:23,Collis Cafe,Breakfast,2013-03-26 07:31:23,u09
2013-03-26 17:42:30,53 Commons,Supper,2013-03-26 17:42:30,u09
2013-03-27 08:57:59,Novack Cafe,Snack,2013-03-27 08:57:59,u09
2013-03-27 14:02:10,Collis Cafe,Lunch,2013-03-27 14:02:10,u09
2013-03-27 14:45:41,Collis Cafe,Snack,2013-03-27 14:45:41,u09
2013-03-27 21:07:38,Courtyard Cafe,Supper,2013-03-27 21:07:38,u09
2013-03-28 09:26:24,Novack Cafe,Snack,2013-03-28 09:26:24,u09
2013-03-28 11:51:43,Novack Cafe,Lunch,2013-03-28 11:51:43,u09
2013-03-28 17:09:28,53 Commons,Supper,2013-03-28 17:09:28,u09
2013-03-29 09:40:49,Novack Cafe,Snack,2013-03-29 09:40:49,u09
2013-03-29 11:20:14,King Arthur Flour Coffee Bar,Lunch,2013-03-29 11:20:14,u09
2013-03-29 18:26:02,53 Commons,Supper,2013-03-29 18:26:02,u09
2013-03-31 23:07:22,Collis Cafe,Snack,2013-03-31 23:07:22,u09
2013-04-01 09:43:40,Novack Cafe,Snack,2013-04-01 09:43:40,u09
2013-04-01 11:36:05,Courtyard Cafe,Lunch,2013-04-01 11:36:05,u09
2013-04-01 17:29:07,53 Commons,Supper,2013-04-01 17:29:07,u09
2013-04-02 10:06:51,Novack Cafe,Snack,2013-04-02 10:06:51,u09
2013-04-02 13:01:05,King Arthur Flour Coffee Bar,Lunch,2013-04-02 13:01:05,u09
2013-04-02 17:08:32,53 Commons,Supper,2013-04-02 17:08:32,u09
2013-04-03 09:02:35,Novack Cafe,Snack,2013-04-03 09:02:35,u09
2013-04-03 11:22:55,King Arthur Flour Coffee Bar,Lunch,2013-04-03 11:22:55,u09
2013-04-03 13:51:11,Collis Cafe,Snack,2013-04-03 13:51:11,u09
2013-04-03 18:17:31,53 Commons,Supper,2013-04-03 18:17:31,u09
2013-04-04 09:13:44,Collis Cafe,Breakfast,2013-04-04 09:13:44,u09
2013-04-04 11:45:59,Collis Cafe,Lunch,2013-04-04 11:45:59,u09
2013-04-04 15:51:17,Novack Cafe,Snack,2013-04-04 15:51:17,u09
2013-04-04 18:28:33,53 Commons,Supper,2013-04-04 18:28:33,u09
2013-04-05 09:00:18,Novack Cafe,Snack,2013-04-05 09:00:18,u09
2013-04-05 13:51:05,Courtyard Cafe,Lunch,2013-04-05 13:51:05,u09
2013-04-05 18:17:29,Collis Cafe,Supper,2013-04-05 18:17:29,u09
2013-04-06 11:12:06,King Arthur Flour Coffee Bar,Lunch,2013-04-06 11:12:06,u09
2013-04-06 15:38:49,Courtyard Cafe,Lunch,2013-04-06 15:38:49,u09
2013-04-07 17:09:37,53 Commons,Supper,2013-04-07 17:09:37,u09
2013-04-08 09:14:29,Novack Cafe,Snack,2013-04-08 09:14:29,u09
2013-04-08 13:54:13,Courtyard Cafe,Lunch,2013-04-08 13:54:13,u09
2013-04-08 18:20:00,53 Commons,Supper,2013-04-08 18:20:00,u09
2013-04-09 09:37:40,Novack Cafe,Snack,2013-04-09 09:37:40,u09
2013-04-10 12:35:18,53 Commons,Lunch,2013-04-10 12:35:18,u09
2013-04-10 12:48:41,King Arthur Flour Coffee Bar,Lunch,2013-04-10 12:48:41,u09
2013-04-10 12:51:26,Collis Cafe,Lunch,2013-04-10 12:51:26,u09
2013-04-10 14:39:56,Courtyard Cafe,Snack,2013-04-10 14:39:56,u09
2013-04-10 15:49:37,Novack Cafe,Snack,2013-04-10 15:49:37,u09
2013-04-10 18:24:06,53 Commons,Supper,2013-04-10 18:24:06,u09
2013-04-10 23:57:01,Collis Cafe,Supper,2013-04-10 23:57:01,u09
2013-04-11 14:18:36,King Arthur Flour Coffee Bar,Lunch,2013-04-11 14:18:36,u09
2013-04-11 17:13:35,53 Commons,Supper,2013-04-11 17:13:35,u09
2013-04-12 09:04:26,Novack Cafe,Snack,2013-04-12 09:04:26,u09
2013-04-12 12:23:48,King Arthur Flour Coffee Bar,Lunch,2013-04-12 12:23:48,u09
2013-04-12 17:10:58,53 Commons,Supper,2013-04-12 17:10:58,u09
2013-04-13 18:29:04,53 Commons,Supper,2013-04-13 18:29:04,u09
2013-04-14 10:46:34,53 Commons,Breakfast,2013-04-14 10:46:34,u09
2013-04-14 18:26:07,53 Commons,Supper,2013-04-14 18:26:07,u09
2013-04-15 09:06:21,Novack Cafe,Snack,2013-04-15 09:06:21,u09
2013-04-15 12:27:18,King Arthur Flour Coffee Bar,Lunch,2013-04-15 12:27:18,u09
2013-04-15 13:46:42,Courtyard Cafe,Snack,2013-04-15 13:46:42,u09
2013-04-15 18:14:27,53 Commons,Supper,2013-04-15 18:14:27,u09
2013-04-16 10:02:24,Novack Cafe,Snack,2013-04-16 10:02:24,u09
2013-04-16 13:59:17,Collis Cafe,Lunch,2013-04-16 13:59:17,u09
2013-04-17 09:24:16,Novack Cafe,Snack,2013-04-17 09:24:16,u09
2013-04-17 13:44:54,Courtyard Cafe,Snack,2013-04-17 13:44:54,u09
2013-04-17 18:32:29,53 Commons,Supper,2013-04-17 18:32:29,u09
2013-04-18 10:30:57,Novack Cafe,Snack,2013-04-18 10:30:57,u09
2013-04-18 14:57:07,King Arthur Flour Coffee Bar,Lunch,2013-04-18 14:57:07,u09
2013-04-19 09:22:43,Novack Cafe,Breakfast,2013-04-19 09:22:43,u09
2013-04-19 13:50:55,Collis Cafe,Lunch,2013-04-19 13:50:55,u09
2013-04-21 17:26:47,53 Commons,Supper,2013-04-21 17:26:47,u09
2013-04-22 11:24:39,King Arthur Flour Coffee Bar,Lunch,2013-04-22 11:24:39,u09
2013-04-23 10:13:05,Novack Cafe,Breakfast,2013-04-23 10:13:05,u09
2013-04-23 16:03:13,Novack Cafe,Supper,2013-04-23 16:03:13,u09
2013-04-23 17:21:28,53 Commons,Supper,2013-04-23 17:21:28,u09
2013-04-23 20:37:00,Novack Cafe,Snack,2013-04-23 20:37:00,u09
2013-04-24 09:41:51,Novack Cafe,Snack,2013-04-24 09:41:51,u09
2013-04-24 13:53:00,King Arthur Flour Coffee Bar,Lunch,2013-04-24 13:53:00,u09
2013-04-24 20:06:44,King Arthur Flour Coffee Bar,Supper,2013-04-24 20:06:44,u09
2013-04-25 13:18:36,Novack Cafe,Lunch,2013-04-25 13:18:36,u09
2013-04-25 17:26:54,53 Commons,Supper,2013-04-25 17:26:54,u09
2013-04-26 09:34:03,Novack Cafe,Snack,2013-04-26 09:34:03,u09
2013-04-26 14:00:21,Courtyard Cafe,Lunch,2013-04-26 14:00:21,u09
2013-04-26 18:17:34,53 Commons,Supper,2013-04-26 18:17:34,u09
2013-04-27 11:07:49,53 Commons,Lunch,2013-04-27 11:07:49,u09
2013-04-27 17:15:46,53 Commons,Supper,2013-04-27 17:15:46,u09
2013-04-28 09:32:57,53 Commons,Breakfast,2013-04-28 09:32:57,u09
2013-04-28 17:24:09,53 Commons,Supper,2013-04-28 17:24:09,u09
2013-04-29 08:58:51,Novack Cafe,Snack,2013-04-29 08:58:51,u09
2013-04-29 11:21:31,King Arthur Flour Coffee Bar,Lunch,2013-04-29 11:21:31,u09
2013-04-29 13:40:25,Courtyard Cafe,Snack,2013-04-29 13:40:25,u09
2013-04-29 18:17:23,53 Commons,Supper,2013-04-29 18:17:23,u09
2013-04-30 10:02:44,Novack Cafe,Snack,2013-04-30 10:02:44,u09
2013-04-30 14:44:14,King Arthur Flour Coffee Bar,Lunch,2013-04-30 14:44:14,u09
2013-04-30 17:16:09,53 Commons,Supper,2013-04-30 17:16:09,u09
2013-05-01 09:16:13,Novack Cafe,Snack,2013-05-01 09:16:13,u09
2013-05-01 11:35:04,Courtyard Cafe,Lunch,2013-05-01 11:35:04,u09
2013-05-01 18:31:09,53 Commons,Supper,2013-05-01 18:31:09,u09
2013-05-02 00:24:02,Collis Cafe,Snack,2013-05-02 00:24:02,u09
2013-05-02 09:38:11,King Arthur Flour Coffee Bar,Breakfast,2013-05-02 09:38:11,u09
2013-05-02 17:32:39,53 Commons,Supper,2013-05-02 17:32:39,u09
2013-05-03 09:59:52,Novack Cafe,Snack,2013-05-03 09:59:52,u09
2013-05-03 13:50:32,Courtyard Cafe,Lunch,2013-05-03 13:50:32,u09
2013-05-03 22:38:06,Collis Cafe,Supper,2013-05-03 22:38:06,u09
2013-05-04 09:00:20,53 Commons,Breakfast,2013-05-04 09:00:20,u09
2013-05-05 11:14:54,53 Commons,Lunch,2013-05-05 11:14:54,u09
2013-05-05 18:04:27,53 Commons,Supper,2013-05-05 18:04:27,u09
2013-05-06 08:44:01,Novack Cafe,Snack,2013-05-06 08:44:01,u09
2013-05-06 13:58:58,Courtyard Cafe,Lunch,2013-05-06 13:58:58,u09
2013-05-06 17:03:53,53 Commons,Supper,2013-05-06 17:03:53,u09
2013-05-07 09:25:08,Novack Cafe,Snack,2013-05-07 09:25:08,u09
2013-05-07 13:18:12,King Arthur Flour Coffee Bar,Lunch,2013-05-07 13:18:12,u09
2013-05-07 19:29:57,53 Commons,Supper,2013-05-07 19:29:57,u09
2013-05-08 07:56:53,Novack Cafe,Breakfast,2013-05-08 07:56:53,u09
2013-05-08 11:26:07,Courtyard Cafe,Lunch,2013-05-08 11:26:07,u09
2013-05-08 13:44:53,Courtyard Cafe,Snack,2013-05-08 13:44:53,u09
2013-05-08 18:40:24,53 Commons,Supper,2013-05-08 18:40:24,u09
2013-05-09 09:01:34,King Arthur Flour Coffee Bar,Breakfast,2013-05-09 09:01:34,u09
2013-05-09 13:56:03,King Arthur Flour Coffee Bar,Lunch,2013-05-09 13:56:03,u09
2013-05-09 16:59:53,53 Commons,Supper,2013-05-09 16:59:53,u09
2013-05-09 21:08:20,Novack Cafe,Snack,2013-05-09 21:08:20,u09
2013-05-10 08:35:06,Novack Cafe,Snack,2013-05-10 08:35:06,u09
2013-05-10 13:42:43,Collis Cafe,Lunch,2013-05-10 13:42:43,u09
2013-05-10 18:17:53,Collis Cafe,Supper,2013-05-10 18:17:53,u09
2013-05-11 10:04:39,King Arthur Flour Coffee Bar,Breakfast,2013-05-11 10:04:39,u09
2013-05-11 13:45:31,King Arthur Flour Coffee Bar,Lunch,2013-05-11 13:45:31,u09
2013-05-13 08:50:40,Novack Cafe,Snack,2013-05-13 08:50:40,u09
2013-05-13 12:20:31,King Arthur Flour Coffee Bar,Lunch,2013-05-13 12:20:31,u09
2013-05-13 18:13:05,53 Commons,Supper,2013-05-13 18:13:05,u09
2013-05-14 08:27:09,Novack Cafe,Snack,2013-05-14 08:27:09,u09
2013-05-14 13:15:45,Courtyard Cafe,Lunch,2013-05-14 13:15:45,u09
2013-05-14 17:42:43,53 Commons,Supper,2013-05-14 17:42:43,u09
2013-05-14 22:16:57,Collis Market,Supper,2013-05-14 22:16:57,u09
2013-05-15 09:14:14,Novack Cafe,Snack,2013-05-15 09:14:14,u09
2013-05-15 09:43:13,King Arthur Flour Coffee Bar,Snack,2013-05-15 09:43:13,u09
2013-05-15 13:48:40,Courtyard Cafe,Lunch,2013-05-15 13:48:40,u09
2013-05-15 17:56:28,53 Commons,Supper,2013-05-15 17:56:28,u09
2013-05-16 10:23:09,Novack Cafe,Snack,2013-05-16 10:23:09,u09
2013-05-17 09:37:21,Novack Cafe,Snack,2013-05-17 09:37:21,u09
2013-05-17 11:37:47,Courtyard Cafe,Lunch,2013-05-17 11:37:47,u09
2013-05-17 17:51:58,53 Commons,Supper,2013-05-17 17:51:58,u09
2013-05-18 17:28:16,53 Commons,Supper,2013-05-18 17:28:16,u09
2013-05-19 10:11:04,King Arthur Flour Coffee Bar,Breakfast,2013-05-19 10:11:04,u09
2013-05-19 13:38:22,King Arthur Flour Coffee Bar,Lunch,2013-05-19 13:38:22,u09
2013-05-19 19:20:53,Courtyard Cafe,Supper,2013-05-19 19:20:53,u09
2013-05-20 09:24:11,Novack Cafe,Snack,2013-05-20 09:24:11,u09
2013-05-20 12:47:53,Collis Cafe,Lunch,2013-05-20 12:47:53,u09
2013-05-20 17:44:07,53 Commons,Supper,2013-05-20 17:44:07,u09
2013-05-21 09:07:50,Novack Cafe,Snack,2013-05-21 09:07:50,u09
2013-05-21 13:41:14,King Arthur Flour Coffee Bar,Lunch,2013-05-21 13:41:14,u09
2013-05-22 09:43:01,Novack Cafe,Breakfast,2013-05-22 09:43:01,u09
2013-05-22 17:00:01,53 Commons,Supper,2013-05-22 17:00:01,u09
2013-05-23 09:37:34,Novack Cafe,Breakfast,2013-05-23 09:37:34,u09
2013-05-23 13:29:24,Courtyard Cafe,Lunch,2013-05-23 13:29:24,u09
2013-05-27 09:37:23,King Arthur Flour Coffee Bar,Breakfast,2013-05-27 09:37:23,u09
2013-05-27 17:39:32,53 Commons,Supper,2013-05-27 17:39:32,u09
2013-05-28 09:42:24,Novack Cafe,Snack,2013-05-28 09:42:24,u09
2013-05-29 12:06:15,King Arthur Flour Coffee Bar,Lunch,2013-05-29 12:06:15,u09
2013-05-29 18:28:16,53 Commons,Supper,2013-05-29 18:28:16,u09
2013-05-30 17:14:10,53 Commons,Supper,2013-05-30 17:14:10,u09
2013-05-31 09:31:28,King Arthur Flour Coffee Bar,Snack,2013-05-31 09:31:28,u09
2013-05-31 18:55:12,53 Commons,Supper,2013-05-31 18:55:12,u09
2013-06-02 17:18:19,53 Commons,Supper,2013-06-02 17:18:19,u09
2013-03-24 19:59:26,Courtyard Cafe,Supper,2013-03-24 19:59:26,u08
2013-03-24 22:25:09,Courtyard Cafe,Supper,2013-03-24 22:25:09,u08
2013-03-25 09:46:01,Collis Cafe,Breakfast,2013-03-25 09:46:01,u08
2013-03-25 12:39:45,Courtyard Cafe,Lunch,2013-03-25 12:39:45,u08
2013-03-25 18:55:49,Courtyard Cafe,Supper,2013-03-25 18:55:49,u08
2013-03-26 09:48:54,Collis Cafe,Breakfast,2013-03-26 09:48:54,u08
2013-03-26 10:41:55,Novack Cafe,Snack,2013-03-26 10:41:55,u08
2013-03-26 15:45:09,King Arthur Flour Coffee Bar,Lunch,2013-03-26 15:45:09,u08
2013-03-26 19:13:10,Courtyard Cafe,Supper,2013-03-26 19:13:10,u08
2013-03-27 13:23:17,Collis Cafe,Lunch,2013-03-27 13:23:17,u08
2013-03-27 21:08:31,King Arthur Flour Coffee Bar,Snack,2013-03-27 21:08:31,u08
2013-03-28 00:06:36,Collis Cafe,Supper,2013-03-28 00:06:36,u08
2013-03-28 11:40:14,Collis Cafe,Lunch,2013-03-28 11:40:14,u08
2013-03-28 13:02:02,King Arthur Flour Coffee Bar,Snack,2013-03-28 13:02:02,u08
2013-03-28 15:44:10,Novack Cafe,Snack,2013-03-28 15:44:10,u08
2013-03-28 18:21:13,53 Commons,Supper,2013-03-28 18:21:13,u08
2013-03-29 12:35:06,53 Commons,Lunch,2013-03-29 12:35:06,u08
2013-03-29 16:00:37,King Arthur Flour Coffee Bar,Snack,2013-03-29 16:00:37,u08
2013-03-29 18:53:45,King Arthur Flour Coffee Bar,Supper,2013-03-29 18:53:45,u08
2013-03-29 22:30:48,Collis Cafe,Supper,2013-03-29 22:30:48,u08
2013-03-30 15:12:21,Courtyard Cafe,Lunch,2013-03-30 15:12:21,u08
2013-03-30 18:47:51,Courtyard Cafe,Supper,2013-03-30 18:47:51,u08
2013-03-30 22:10:11,Collis Cafe,Supper,2013-03-30 22:10:11,u08
2013-03-31 16:11:36,Courtyard Cafe,Supper,2013-03-31 16:11:36,u08
2013-03-31 17:42:35,Novack Cafe,Snack,2013-03-31 17:42:35,u08
2013-03-31 22:49:10,Collis Cafe,Supper,2013-03-31 22:49:10,u08
2013-03-31 23:23:32,Collis Cafe,Supper,2013-03-31 23:23:32,u08
2013-04-01 09:44:51,Collis Cafe,Breakfast,2013-04-01 09:44:51,u08
2013-04-01 13:25:03,Courtyard Cafe,Lunch,2013-04-01 13:25:03,u08
2013-04-01 18:53:18,Courtyard Cafe,Supper,2013-04-01 18:53:18,u08
2013-04-02 12:47:32,Courtyard Cafe,Lunch,2013-04-02 12:47:32,u08
2013-04-02 18:14:35,King Arthur Flour Coffee Bar,Snack,2013-04-02 18:14:35,u08
2013-04-02 18:45:49,Courtyard Cafe,Supper,2013-04-02 18:45:49,u08
2013-04-03 12:52:53,Collis Cafe,Lunch,2013-04-03 12:52:53,u08
2013-04-03 23:06:47,Collis Cafe,Snack,2013-04-03 23:06:47,u08
2013-04-04 12:38:32,Courtyard Cafe,Lunch,2013-04-04 12:38:32,u08
2013-04-04 19:30:05,Courtyard Cafe,Supper,2013-04-04 19:30:05,u08
2013-04-05 12:52:18,Courtyard Cafe,Lunch,2013-04-05 12:52:18,u08
2013-04-05 18:52:43,53 Commons,Supper,2013-04-05 18:52:43,u08
2013-04-06 11:07:58,53 Commons,Lunch,2013-04-06 11:07:58,u08
2013-04-06 21:52:57,Collis Market,Snack,2013-04-06 21:52:57,u08
2013-04-07 18:59:03,Courtyard Cafe,Supper,2013-04-07 18:59:03,u08
2013-04-08 12:52:34,Courtyard Cafe,Lunch,2013-04-08 12:52:34,u08
2013-04-08 21:36:35,Courtyard Cafe,Supper,2013-04-08 21:36:35,u08
2013-04-08 23:53:27,Courtyard Cafe,Supper,2013-04-08 23:53:27,u08
2013-04-10 12:39:23,King Arthur Flour Coffee Bar,Lunch,2013-04-10 12:39:23,u08
2013-04-10 12:47:30,Courtyard Cafe,Lunch,2013-04-10 12:47:30,u08
2013-04-10 13:05:16,Collis Cafe,Lunch,2013-04-10 13:05:16,u08
2013-04-10 15:26:45,Collis Cafe,Lunch,2013-04-10 15:26:45,u08
2013-04-10 16:09:20,Collis Cafe,Snack,2013-04-10 16:09:20,u08
2013-04-10 18:44:43,King Arthur Flour Coffee Bar,Snack,2013-04-10 18:44:43,u08
2013-04-10 18:52:46,53 Commons,Supper,2013-04-10 18:52:46,u08
2013-04-11 14:26:39,Courtyard Cafe,Lunch,2013-04-11 14:26:39,u08
2013-04-11 17:59:34,King Arthur Flour Coffee Bar,Supper,2013-04-11 17:59:34,u08
2013-04-11 18:46:05,Collis Cafe,Supper,2013-04-11 18:46:05,u08
2013-04-11 18:52:13,Collis Market,Snack,2013-04-11 18:52:13,u08
2013-04-12 12:54:39,Courtyard Cafe,Lunch,2013-04-12 12:54:39,u08
2013-04-13 14:55:05,Novack Cafe,Lunch,2013-04-13 14:55:05,u08
2013-04-13 17:51:20,Novack Cafe,Snack,2013-04-13 17:51:20,u08
2013-04-13 20:39:55,Novack Cafe,Snack,2013-04-13 20:39:55,u08
2013-04-14 00:02:58,Novack Cafe,Supper,2013-04-14 00:02:58,u08
2013-04-15 12:43:29,53 Commons,Lunch,2013-04-15 12:43:29,u08
2013-04-15 23:38:09,Collis Cafe,Snack,2013-04-15 23:38:09,u08
2013-04-16 13:43:39,King Arthur Flour Coffee Bar,Lunch,2013-04-16 13:43:39,u08
2013-04-16 15:03:07,King Arthur Flour Coffee Bar,Snack,2013-04-16 15:03:07,u08
2013-04-16 18:46:22,King Arthur Flour Coffee Bar,Snack,2013-04-16 18:46:22,u08
2013-04-17 00:06:20,Collis Cafe,Snack,2013-04-17 00:06:20,u08
2013-04-17 09:45:30,Collis Cafe,Breakfast,2013-04-17 09:45:30,u08
2013-04-17 12:35:13,53 Commons,Lunch,2013-04-17 12:35:13,u08
2013-04-17 20:34:13,King Arthur Flour Coffee Bar,Snack,2013-04-17 20:34:13,u08
2013-04-18 14:48:59,Collis Cafe,Snack,2013-04-18 14:48:59,u08
2013-04-18 15:43:05,Collis Cafe,Snack,2013-04-18 15:43:05,u08
2013-04-19 15:08:58,Collis Cafe,Snack,2013-04-19 15:08:58,u08
2013-04-19 18:59:36,53 Commons,Supper,2013-04-19 18:59:36,u08
2013-04-21 01:04:59,Novack Cafe,Supper,2013-04-21 01:04:59,u08
2013-04-21 14:07:46,King Arthur Flour Coffee Bar,Lunch,2013-04-21 14:07:46,u08
2013-04-21 19:25:32,Courtyard Cafe,Supper,2013-04-21 19:25:32,u08
2013-04-22 21:22:48,Courtyard Cafe,Supper,2013-04-22 21:22:48,u08
2013-04-23 14:35:00,Collis Cafe,Lunch,2013-04-23 14:35:00,u08
2013-04-23 18:49:23,Novack Cafe,Snack,2013-04-23 18:49:23,u08
2013-04-23 20:39:39,Courtyard Cafe,Supper,2013-04-23 20:39:39,u08
2013-04-24 14:46:12,Collis Cafe,Lunch,2013-04-24 14:46:12,u08
2013-04-24 16:12:00,Collis Cafe,Snack,2013-04-24 16:12:00,u08
2013-04-24 18:05:19,Courtyard Cafe,Supper,2013-04-24 18:05:19,u08
2013-04-25 00:00:40,Collis Cafe,Supper,2013-04-25 00:00:40,u08
2013-04-25 14:55:53,King Arthur Flour Coffee Bar,Lunch,2013-04-25 14:55:53,u08
2013-04-25 18:17:11,King Arthur Flour Coffee Bar,Snack,2013-04-25 18:17:11,u08
2013-04-25 18:33:50,Collis Cafe,Supper,2013-04-25 18:33:50,u08
2013-04-25 19:06:43,Collis Market,Supper,2013-04-25 19:06:43,u08
2013-04-25 22:40:12,King Arthur Flour Coffee Bar,Snack,2013-04-25 22:40:12,u08
2013-04-26 12:38:00,Collis Cafe,Lunch,2013-04-26 12:38:00,u08
2013-04-26 12:46:01,Collis Market,Lunch,2013-04-26 12:46:01,u08
2013-04-26 14:42:09,Collis Cafe,Snack,2013-04-26 14:42:09,u08
2013-04-26 17:59:16,Novack Cafe,Snack,2013-04-26 17:59:16,u08
2013-04-26 18:01:04,King Arthur Flour Coffee Bar,Snack,2013-04-26 18:01:04,u08
2013-04-26 21:17:09,Novack Cafe,Supper,2013-04-26 21:17:09,u08
2013-04-26 21:46:07,King Arthur Flour Coffee Bar,Supper,2013-04-26 21:46:07,u08
2013-04-27 12:57:31,53 Commons,Lunch,2013-04-27 12:57:31,u08
2013-04-28 01:58:21,Novack Cafe,Supper,2013-04-28 01:58:21,u08
2013-04-28 13:35:47,King Arthur Flour Coffee Bar,Lunch,2013-04-28 13:35:47,u08
2013-04-29 12:41:24,King Arthur Flour Coffee Bar,Lunch,2013-04-29 12:41:24,u08
2013-04-29 12:44:18,Novack Cafe,Snack,2013-04-29 12:44:18,u08
2013-04-29 20:10:29,53 Commons,Supper,2013-04-29 20:10:29,u08
2013-04-30 15:49:44,Collis Cafe,Lunch,2013-04-30 15:49:44,u08
